text,label
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0241181839!,1
URGENT! Wrong transfer of GHS 2529 to your number. Call 0559881783 immediately to return money!,1
You have received GHS 105 from (0306) 9990284. Ref: 2be51452. Balance: GHS 1968.,0
Your transfer of GHS 3453 to (0115)4960738 was successful. Ref: TXN318966.,0
Your transfer of GHS 4076 to (0141) 496 0499 was successful. Ref: TXN820622.,0
MTN MoMo Alert: Cash out of GHS 246 successful at Lowe-Watson. New balance: GHS 742.,0
Your transfer of GHS 2529 to +441614960292 was successful. Ref: TXN889900.,0
You won GHS 83991 prize! Click here to claim: https://mtn-claim.xyz/ref=fa4295 Confirm PIN now!,1
URGENT! Wrong transfer of GHS 815 to your number. Call 0551084647 immediately to return money!,1
You have received GHS 1000 from 01174960991. Ref: 27dd7d93. Balance: GHS 3643.,0
Your transfer of GHS 903 to +44808 1570189 was successful. Ref: TXN198257.,0
You have received GHS 551 from +44(0)1134960919. Ref: f321a5a1. Balance: GHS 1601.,0
Send back GHS 1869 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 447 to +44161 496 0503 was successful. Ref: TXN175386.,0
You have received GHS 90 from +44(0)131 496 0083. Ref: 3c6f0bb1. Balance: GHS 3658.,0
You have received GHS 1000 from +44(0)28 9018647. Ref: 3c21a096. Balance: GHS 2945.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0247683520!,1
MTN MoMo Alert: Cash out of GHS 960 successful at Clarke PLC. New balance: GHS 3720.,0
Your transfer of GHS 738 to +44115 496 0936 was successful. Ref: TXN462239.,0
Your transfer of GHS 3558 to 0306 9990478 was successful. Ref: TXN508382.,0
Send back GHS 505 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You have received GHS 842 from (0131)4960029. Ref: 9e4ae665. Balance: GHS 1785.,0
Your transfer of GHS 4089 to 02074960455 was successful. Ref: TXN257817.,0
You have received GHS 937 from +44(0)1174960505. Ref: 3d3508f7. Balance: GHS 2346.,0
You won GHS 37618 prize! Click here to claim: https://mtn-claim.xyz/ref=f20c28 Confirm PIN now!,1
You have received GHS 601 from (0191) 4960622. Ref: c1e4f0c1. Balance: GHS 4568.,0
Send back GHS 2615 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
URGENT! Wrong transfer of GHS 3036 to your number. Call 0555050156 immediately to return money!,1
Your transfer of GHS 2161 to (0116)4960783 was successful. Ref: TXN849684.,0
MTN MoMo Alert: Cash out of GHS 1055 successful at Fletcher Inc. New balance: GHS 8146.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0243711545!,1
Your transfer of GHS 2856 to +44808 157 0414 was successful. Ref: TXN174484.,0
MTN MoMo Alert: Cash out of GHS 698 successful at Walker Group. New balance: GHS 3843.,0
Your transfer of GHS 1084 to +448081570609 was successful. Ref: TXN360273.,0
MTN MoMo Alert: Cash out of GHS 1662 successful at Oliver and Sons. New balance: GHS 8989.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0242263700!,1
You have received GHS 823 from +44(0)115 496 0527. Ref: e52d13f8. Balance: GHS 785.,0
Your transfer of GHS 3322 to (0141) 4960382 was successful. Ref: TXN821575.,0
MTN MoMo Alert: Cash out of GHS 776 successful at Leach-Hayward. New balance: GHS 8292.,0
Send back GHS 2677 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0247017644!,1
Your transfer of GHS 3825 to +441632 960070 was successful. Ref: TXN159090.,0
You have received GHS 214 from (028) 9018986. Ref: 3f08d3f1. Balance: GHS 4210.,0
"MTN MoMo Alert: Cash out of GHS 1424 successful at Scott, Jones and Pearce. New balance: GHS 7474.",0
You have received GHS 305 from +441632 960 655. Ref: 5c20e449. Balance: GHS 2986.,0
Your transfer of GHS 3177 to 020 7946 0943 was successful. Ref: TXN685741.,0
MTN MoMo Alert: Cash out of GHS 366 successful at Cox Inc. New balance: GHS 9514.,0
MTN MoMo Alert: Cash out of GHS 411 successful at Campbell Inc. New balance: GHS 5089.,0
Send back GHS 1583 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
URGENT! Wrong transfer of GHS 4968 to your number. Call 0553250239 immediately to return money!,1
Your transfer of GHS 567 to (0808)1570290 was successful. Ref: TXN556611.,0
MTN MoMo Alert: Cash out of GHS 1356 successful at Connolly-Kay. New balance: GHS 8152.,0
URGENT! Wrong transfer of GHS 1199 to your number. Call 0554960153 immediately to return money!,1
Send back GHS 2764 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 1260 to +44306 9990979 was successful. Ref: TXN444331.,0
"MTN MoMo Alert: Cash out of GHS 643 successful at Martin, Henderson and Gregory. New balance: GHS 4501.",0
Send back GHS 1077 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
URGENT! Wrong transfer of GHS 2595 to your number. Call 0554707802 immediately to return money!,1
Your transfer of GHS 1090 to +44114 4960184 was successful. Ref: TXN200504.,0
Your transfer of GHS 3127 to +44909 8790284 was successful. Ref: TXN382673.,0
Your transfer of GHS 3515 to +44(0)115 4960552 was successful. Ref: TXN196251.,0
MTN MoMo Alert: Cash out of GHS 1257 successful at Bailey LLC. New balance: GHS 2496.,0
You won GHS 98974 prize! Click here to claim: https://mtn-claim.xyz/ref=bff969 Confirm PIN now!,1
Send back GHS 2312 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MTN MoMo Alert: Cash out of GHS 436 successful at Parker-Davies. New balance: GHS 9739.,0
You have received GHS 33 from +44(0)808 157 0660. Ref: ab3601b2. Balance: GHS 3036.,0
You have received GHS 401 from 020 74960582. Ref: 2a377c75. Balance: GHS 2339.,0
Your transfer of GHS 4364 to 0118 4960101 was successful. Ref: TXN480774.,0
You have received GHS 676 from +441514960445. Ref: 4bae513e. Balance: GHS 1240.,0
You have received GHS 158 from (0909) 8790205. Ref: 71277dde. Balance: GHS 3190.,0
URGENT! Wrong transfer of GHS 3750 to your number. Call 0556069492 immediately to return money!,1
MTN MoMo Alert: Cash out of GHS 1933 successful at Smith Group. New balance: GHS 615.,0
Your transfer of GHS 4341 to +441632 960 043 was successful. Ref: TXN407677.,0
You won GHS 83383 prize! Click here to claim: https://mtn-claim.xyz/ref=868fbd Confirm PIN now!,1
Your transfer of GHS 3975 to 0118 496 0309 was successful. Ref: TXN603047.,0
"MTN MoMo Alert: Cash out of GHS 840 successful at Clarke, Powell and Wright. New balance: GHS 5748.",0
Your transfer of GHS 4565 to (0116)4960165 was successful. Ref: TXN219334.,0
"MTN MoMo Alert: Cash out of GHS 1889 successful at Wilkins, Norris and Knowles. New balance: GHS 8087.",0
Send back GHS 1417 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
URGENT! Wrong transfer of GHS 879 to your number. Call 0557679327 immediately to return money!,1
MTN MoMo Alert: Cash out of GHS 1780 successful at Cross Ltd. New balance: GHS 6003.,0
MTN MoMo Alert: Cash out of GHS 67 successful at Mason-James. New balance: GHS 7758.,0
You have received GHS 76 from (0116) 4960678. Ref: c27f1ef3. Balance: GHS 2222.,0
MTN MoMo Alert: Cash out of GHS 1267 successful at Harrison-Lucas. New balance: GHS 2222.,0
Send back GHS 763 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0242631717!,1
Your transfer of GHS 493 to +44909 879 0749 was successful. Ref: TXN624384.,0
You won GHS 96589 prize! Click here to claim: https://mtn-claim.xyz/ref=6ac8a9 Confirm PIN now!,1
Your transfer of GHS 2006 to (0121) 4960993 was successful. Ref: TXN638326.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0245163496!,1
Send back GHS 2401 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
URGENT! Wrong transfer of GHS 3878 to your number. Call 0558436213 immediately to return money!,1
MTN MoMo Alert: Cash out of GHS 1702 successful at Russell and Sons. New balance: GHS 8584.,0
Send back GHS 2325 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MTN MoMo Alert: Cash out of GHS 1660 successful at French and Sons. New balance: GHS 6095.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0247399005!,1
URGENT! Wrong transfer of GHS 876 to your number. Call 0557044825 immediately to return money!,1
Your transfer of GHS 3709 to +4420 7496 0480 was successful. Ref: TXN567211.,0
You have received GHS 551 from (0808) 1570752. Ref: 3ace836e. Balance: GHS 4950.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0249829241!,1
You have received GHS 985 from (0131)4960183. Ref: 0ab8c58a. Balance: GHS 2329.,0
You have received GHS 844 from +44115 4960070. Ref: 98cbe735. Balance: GHS 3086.,0
You have received GHS 309 from +44(0)131 4960642. Ref: 8d1f18dd. Balance: GHS 4420.,0
Your transfer of GHS 1897 to +44(0)1174960775 was successful. Ref: TXN776914.,0
Send back GHS 2996 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You won GHS 79850 prize! Click here to claim: https://mtn-claim.xyz/ref=4f86fe Confirm PIN now!,1
URGENT! Wrong transfer of GHS 4063 to your number. Call 0552390291 immediately to return money!,1
You won GHS 19983 prize! Click here to claim: https://mtn-claim.xyz/ref=da3aec Confirm PIN now!,1
MTN MoMo Alert: Cash out of GHS 1347 successful at Davidson Ltd. New balance: GHS 2894.,0
MTN MoMo Alert: Cash out of GHS 406 successful at Taylor-Bennett. New balance: GHS 1660.,0
Your transfer of GHS 2756 to (01632) 960 214 was successful. Ref: TXN690693.,0
Your transfer of GHS 3906 to (028) 9018 0345 was successful. Ref: TXN527393.,0
URGENT! Wrong transfer of GHS 3861 to your number. Call 0553399230 immediately to return money!,1
Your transfer of GHS 4242 to +44(0)116 4960942 was successful. Ref: TXN895488.,0
Send back GHS 2509 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
URGENT! Wrong transfer of GHS 2760 to your number. Call 0551995139 immediately to return money!,1
You have received GHS 479 from 0909 8790153. Ref: 54fe4d4a. Balance: GHS 909.,0
You have received GHS 602 from +441164960117. Ref: 5a78046b. Balance: GHS 933.,0
MTN MoMo Alert: Cash out of GHS 306 successful at Brown-Boyle. New balance: GHS 8526.,0
You have received GHS 293 from +44(0)909 879 0572. Ref: 3bcfb5d1. Balance: GHS 2591.,0
You have received GHS 434 from +441632 960238. Ref: 7cbe9540. Balance: GHS 1976.,0
You have received GHS 863 from (028)9018406. Ref: 69a7e8e9. Balance: GHS 3737.,0
You have received GHS 35 from +44161 4960244. Ref: 2eea26d9. Balance: GHS 1291.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0247651140!,1
You have received GHS 238 from 0113 496 0984. Ref: 65d52679. Balance: GHS 2728.,0
You won GHS 90522 prize! Click here to claim: https://mtn-claim.xyz/ref=ac8eff Confirm PIN now!,1
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0241748601!,1
Your transfer of GHS 2292 to +4428 9018 0339 was successful. Ref: TXN280452.,0
"MTN MoMo Alert: Cash out of GHS 1902 successful at Dean, Watts and Stanley. New balance: GHS 5931.",0
Your transfer of GHS 4286 to 01214960227 was successful. Ref: TXN403610.,0
Your transfer of GHS 1135 to 020 74960343 was successful. Ref: TXN445822.,0
You won GHS 33230 prize! Click here to claim: https://mtn-claim.xyz/ref=63d096 Confirm PIN now!,1
You have received GHS 394 from +44(0)1174960249. Ref: 201e4fd7. Balance: GHS 2185.,0
URGENT! Wrong transfer of GHS 628 to your number. Call 0551496383 immediately to return money!,1
"MTN MoMo Alert: Cash out of GHS 152 successful at Fletcher, James and Jones. New balance: GHS 2225.",0
URGENT! Wrong transfer of GHS 2028 to your number. Call 0555156292 immediately to return money!,1
You have received GHS 15 from +44(0)1154960448. Ref: d840a35b. Balance: GHS 2103.,0
You have received GHS 457 from 01314960277. Ref: d8bd385f. Balance: GHS 2207.,0
Send back GHS 2494 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0242054142!,1
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0248839088!,1
Your transfer of GHS 3090 to 0131 4960288 was successful. Ref: TXN106015.,0
You have received GHS 190 from +441314960122. Ref: 8629d1d5. Balance: GHS 3931.,0
MTN MoMo Alert: Cash out of GHS 1947 successful at Smith LLC. New balance: GHS 9898.,0
Your transfer of GHS 505 to 01144960826 was successful. Ref: TXN418848.,0
"MTN MoMo Alert: Cash out of GHS 505 successful at Walsh, Morris and Barrett. New balance: GHS 6373.",0
Your transfer of GHS 352 to 0909 8790487 was successful. Ref: TXN200359.,0
You won GHS 94474 prize! Click here to claim: https://mtn-claim.xyz/ref=86063b Confirm PIN now!,1
MTN MoMo Alert: Cash out of GHS 1982 successful at Hill Inc. New balance: GHS 147.,0
Your transfer of GHS 4184 to 0113 4960616 was successful. Ref: TXN843255.,0
MTN MoMo Alert: Cash out of GHS 994 successful at Stephens LLC. New balance: GHS 6538.,0
Your transfer of GHS 1976 to +441154960276 was successful. Ref: TXN354105.,0
Your transfer of GHS 4688 to +44(0)1144960228 was successful. Ref: TXN745278.,0
MTN MoMo Alert: Cash out of GHS 1009 successful at Fowler-Dixon. New balance: GHS 8235.,0
Your transfer of GHS 3598 to (0118) 4960388 was successful. Ref: TXN210095.,0
Your transfer of GHS 4729 to +44(0)115 496 0655 was successful. Ref: TXN479146.,0
"MTN MoMo Alert: Cash out of GHS 183 successful at Pugh, White and O'Neill. New balance: GHS 8751.",0
You have received GHS 413 from +44(0)114 496 0419. Ref: f88e232f. Balance: GHS 1823.,0
Your transfer of GHS 2813 to (0118) 496 0559 was successful. Ref: TXN306494.,0
Send back GHS 2672 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You won GHS 56111 prize! Click here to claim: https://mtn-claim.xyz/ref=b31634 Confirm PIN now!,1
Your transfer of GHS 3616 to (0141) 496 0403 was successful. Ref: TXN784635.,0
Your transfer of GHS 1270 to +44(0)114 4960581 was successful. Ref: TXN982189.,0
You have received GHS 303 from +44808 157 0294. Ref: 0e1a229c. Balance: GHS 4153.,0
Your transfer of GHS 4730 to (020)74960348 was successful. Ref: TXN562236.,0
"MTN MoMo Alert: Cash out of GHS 1749 successful at Brooks, Jones and Doherty. New balance: GHS 1959.",0
You have received GHS 59 from +441632 960122. Ref: 5e141305. Balance: GHS 2460.,0
URGENT! Wrong transfer of GHS 1288 to your number. Call 0557535967 immediately to return money!,1
MTN MoMo Alert: Cash out of GHS 1408 successful at Saunders-Walker. New balance: GHS 2254.,0
You have received GHS 388 from (029) 2018 0351. Ref: 4ac9bb09. Balance: GHS 3389.,0
MTN MoMo Alert: Cash out of GHS 1962 successful at Thomas LLC. New balance: GHS 4105.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0241304053!,1
You have received GHS 326 from +44306 9990171. Ref: 60bcc4f2. Balance: GHS 2951.,0
You have received GHS 287 from 01914960803. Ref: 81ce6dcf. Balance: GHS 3768.,0
Your transfer of GHS 3740 to (0306)9990332 was successful. Ref: TXN959665.,0
You have received GHS 209 from (0909)8790070. Ref: 0fda7f70. Balance: GHS 3938.,0
MTN MoMo Alert: Cash out of GHS 264 successful at Williams-Taylor. New balance: GHS 9457.,0
URGENT! Wrong transfer of GHS 4858 to your number. Call 0559484640 immediately to return money!,1
You won GHS 73612 prize! Click here to claim: https://mtn-claim.xyz/ref=135549 Confirm PIN now!,1
"MTN MoMo Alert: Cash out of GHS 1289 successful at Armstrong, Harper and Yates. New balance: GHS 1887.",0
You have received GHS 960 from 020 74960894. Ref: ef6903d7. Balance: GHS 2296.,0
Send back GHS 1319 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Send back GHS 354 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
